Done,(1)willing to get their data added (2) KB+ never used,SubscriptionId,InstitutionName,JC Institution Name,NewJiscBand,LegacyJiscBand,Sector,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,SubscriptionStatus,Agreement Type
,,39495,Queen's_University_Belfast,Queen's University Belfast,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-11-01,2014-10-31,,,,,,
,,42858,Queen's_University_Belfast,Queen's University Belfast,,,,,19th Century British Library Newspapers ,2013-08-01,2014-03-24,,,,,,
,,42583,Queen's_University_Belfast,Queen's University Belfast,,,,,"19th Century UK Periodicals Online, Series 1 2012-2015 Agreement",2013-08-01,2015-07-31,,,,,,
,,35191,Queen's_University_Belfast,Queen's University Belfast,,,,,ACLS Humanities E-Book 2011-2014,2011-08-01,2014-07-31,,,,,,
,,42806,Queen's_University_Belfast,Queen's University Belfast,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,39592,Queen's_University_Belfast,Queen's University Belfast,,,,,American Chemical Society NESLi2 2013-15 agreement,2013-01-01,2015-12-31,,,,,,
,,45438,Queen's_University_Belfast,Queen's University Belfast,,,,,American Society of Civil Engineers NESLi2 SMP 2014 Offer,2014-01-01,2014-12-31,,,,,,
,,40974,Queen's_University_Belfast,Queen's University Belfast,,,,,BMJ Journals Online Collection - NESLi2 2013-2014 agreement,2013-01-01,2014-12-31,,,,,,
,,42245,Queen's_University_Belfast,Queen's University Belfast,,,,,"Brill Journal Archive Online Parts 1, 1a and 2  (JOBA1 & 2) - Vol 1 to 2009 - June 2013 to December 2018",2013-05-30,2018-12-31,,,,,,
,,44498,Queen's_University_Belfast,Queen's University Belfast,,,,,British History Online Premium Content 2013 - 2016,2013-11-01,2018-10-31,,,,,,
,,34070,Queen's_University_Belfast,Queen's University Belfast,,,,,British Standards Online,2011-06-01,2014-05-31,,,,,,
,,39500,Queen's_University_Belfast,Queen's University Belfast,,,,,Bureau van Dijk Databases 2012-2015 Agreement ,2012-12-01,2015-11-30,,,,,,
,,32060,Queen's_University_Belfast,Queen's University Belfast,,,,,Cambridge Journals Digital Archive,2010-08-19,2015-06-30,,,,,,
,,33098,Queen's_University_Belfast,Queen's University Belfast,,,,,Carl Giles Digital Archive,2010-11-09,2100-09-01,,,,,,
,,37044,Queen's_University_Belfast,Queen's University Belfast,,,,,Cell Press NESLi2 2012 to 2016 offer,2012-01-09,2016-12-31,,,,,,
,,44828,Queen's_University_Belfast,Queen's University Belfast,,,,,CUP Journals NESLi2 2014 (Cambridge University Press) offer,2014-01-01,2014-12-31,,,,,,
,,35337,Queen's_University_Belfast,Queen's University Belfast,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-08-01,2016-07-31,,,,,,
,,45032,Queen's_University_Belfast,Queen's University Belfast,,,,,Duke University Press NESLi2 SMP 2014 offer,2014-01-01,2014-12-31,,,,,,
,,42214,Queen's_University_Belfast,Queen's University Belfast,,,,,"Education Literature Datasets (formerly British Education Index, Australian Education Index and ERIC) 2013-2016",2013-08-01,2014-07-31,,,,,,
,,43414,Queen's_University_Belfast,Queen's University Belfast,,,,,Electronic Enlightenment 2013-2014,2013-09-01,2014-08-31,,,,,,
,,41693,Queen's_University_Belfast,Queen's University Belfast,,,,,Elsevier Gold OA 2013 Prepayment Scheme,2013-03-31,2014-04-01,,,,,,
,,36179,Queen's_University_Belfast,Queen's University Belfast,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,27419,Queen's_University_Belfast,Queen's University Belfast,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2010-02-22,2014-08-31,,,,,,
,,43420,Queen's_University_Belfast,Queen's University Belfast,,,,,Grove Music Online only 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43413,Queen's_University_Belfast,Queen's University Belfast,,,,,Historic Digimap 2013-2016 agreement,2013-08-02,2016-07-31,,,,,,
,,44924,Queen's_University_Belfast,Queen's University Belfast,,,,,ICE Publishing NESLi2 SMP 2014 offer,2014-01-01,2014-12-31,,,,,,
,,40991,Queen's_University_Belfast,Queen's University Belfast,,,,,IMechE NESLi2 SMP 2013-2014 offer,2013-01-01,2014-12-31,,,,,,
,,44611,Queen's_University_Belfast,Queen's University Belfast,,,,,Institution of Civil Engineers Virtual Library Archive (1836-2001),2014-01-01,2018-12-31,,,,,,
,,37145,Queen's_University_Belfast,Queen's University Belfast,,,,,Internet Archaeology and Internet Archaeology Archive 1996-2006 ,2012-02-01,2014-12-31,,,,,,
,,42052,Queen's_University_Belfast,Queen's University Belfast,,,,,IOP Journal Archive 1874-1998,2013-05-09,2014-12-31,,,,,,
,,45212,Queen's_University_Belfast,Queen's University Belfast,,,,,IOP Publishing NESLi2 2014 agreement - Option 2,2014-01-01,2014-12-31,,,,,,
,,43415,Queen's_University_Belfast,Queen's University Belfast,,,,,JISC MediaHub and JISC Journal Archives for HE 2013-2014,2013-08-02,2014-07-31,,,,,,
,,43654,Queen's_University_Belfast,Queen's University Belfast,,,,,Journal Citation Reports 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,41413,Queen's_University_Belfast,Queen's University Belfast,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-25,2018-02-06,,,,,,
,,42175,Queen's_University_Belfast,Queen's University Belfast,,,,,JSTOR - Additional Collection 1: African Cultural Heritage Sites and Landscapes-2012-15 renewal,2013-08-01,2015-07-31,,,,,,
,,42176,Queen's_University_Belfast,Queen's University Belfast,,,,,JSTOR - Additional Collection 2: Struggles for Freedom in Southern Africa-2012-15 renewal,2013-08-01,2015-07-31,,,,,,
,,39730,Queen's_University_Belfast,Queen's University Belfast,,,,,JSTOR - Arts & Sciences I Collection 2012 renewal,2012-09-19,2015-07-31,,,,,,
,,39731,Queen's_University_Belfast,Queen's University Belfast,,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2012-09-19,2015-07-31,,,,,,
,,39732,Queen's_University_Belfast,Queen's University Belfast,,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2012-09-19,2015-07-31,,,,,,
,,39733,Queen's_University_Belfast,Queen's University Belfast,,,,,JSTOR - Arts & Sciences IV Collection-2012 renewal,2012-09-19,2015-07-31,,,,,,
,,42178,Queen's_University_Belfast,Queen's University Belfast,,,,,JSTOR - Arts & Sciences IX Collection-2012-15 renewal,2013-08-01,2015-07-31,,,,,,
,,39734,Queen's_University_Belfast,Queen's University Belfast,,,,,JSTOR - Arts & Sciences V Collection 2012 renewal,2012-09-19,2015-07-31,,,,,,
,,42177,Queen's_University_Belfast,Queen's University Belfast,,,,,JSTOR - Arts & Sciences VI Collection-2012-15 renewal,2013-08-01,2015-07-31,,,,,,
,,39761,Queen's_University_Belfast,Queen's University Belfast,,,,,JSTOR - Arts & Sciences VII Collection-2012 renewal ,2012-09-20,2015-07-31,,,,,,
,,42179,Queen's_University_Belfast,Queen's University Belfast,,,,,JSTOR - Arts & Sciences VIII Collection 2012-15 renewal,2013-08-01,2015-07-31,,,,,,
,,42180,Queen's_University_Belfast,Queen's University Belfast,,,,,JSTOR - Mathematics & Statistics Collection-2012-15 renewal,2013-08-01,2015-07-31,,,,,,
,,44606,Queen's_University_Belfast,Queen's University Belfast,,,,,Nature Publishing Group NESLi2 Journals Agreement 2014,2014-01-01,2014-12-31,,,,,,
,,43427,Queen's_University_Belfast,Queen's University Belfast,,,,,Oxford Dictionary of National Biography 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43428,Queen's_University_Belfast,Queen's University Belfast,,,,,Oxford English Dictionary Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,37276,Queen's_University_Belfast,Queen's University Belfast,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2012-03-30,2014-07-31,,,,,,
,,45266,Queen's_University_Belfast,Queen's University Belfast,,,,,Oxford University Press NESLi2 2014 Full Collection offer ,2014-01-01,2014-12-31,,,,,,
,,44670,Queen's_University_Belfast,Queen's University Belfast,,,,,Project MUSE 2014 NESLi2 Agreement,2014-01-01,2014-12-31,,,,,,
,,45417,Queen's_University_Belfast,Queen's University Belfast,,,,,PYMCA for Education,2013-12-13,2014-11-30,,,,,,
,,39159,Queen's_University_Belfast,Queen's University Belfast,,,,,Royal Society of Chemistry NESLi2 2013-15 RSC Gold offer,2013-01-01,2015-12-31,,,,,,
,,45408,Queen's_University_Belfast,Queen's University Belfast,,,,,RSC Journals Archive 1841-2007 for NESLi2 subscribers,2014-01-01,2018-12-31,,,,,,
,,41603,Queen's_University_Belfast,Queen's University Belfast,,,,,RSC Journals Archive 2005-2007 for NESLi2 and/or 1841-2004 Archive Subscribers,2013-03-11,2018-12-31,,,,,,
,,40863,Queen's_University_Belfast,Queen's University Belfast,,,,,SAGE NESLi2 2013-14 Offer,2012-12-04,2014-12-31,,,,,,
,,45947,Queen's_University_Belfast,Queen's University Belfast,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,44112,Queen's_University_Belfast,Queen's University Belfast,,,,,Springer NESLi2 2013-2015 Option 2 offer: Institutional Licence,2013-09-17,2015-12-31,,,,,,
,,41879,Queen's_University_Belfast,Queen's University Belfast,,,,,SpringerProtocols,2013-04-29,2017-12-31,,,,,,
,,42734,Queen's_University_Belfast,Queen's University Belfast,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive 2013-2016",2013-07-01,2016-06-30,,,,,,
,,44204,Queen's_University_Belfast,Queen's University Belfast,,,,,Taylor & Francis NESLi2 Journals Agreement 2012-2014,2013-09-24,2014-12-31,,,,,,
,,45458,Queen's_University_Belfast,Queen's University Belfast,,,,,The Burney Collection ,2014-01-01,2015-07-31,,,,,,
,,35189,Queen's_University_Belfast,Queen's University Belfast,,,,,The Times Digital Archive (1785-1985) 2011-2014,2011-08-01,2014-07-31,,,,,,
,,43652,Queen's_University_Belfast,Queen's University Belfast,,,,,Web of Science 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30079,Queen's_University_Belfast,Queen's University Belfast,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,36491,Queen's_University_Belfast,Queen's University Belfast,,,,,Wiley Online Library NESLi2 2012-2014,2012-01-01,2014-12-31,,,,,,
,,46088,Queen's_University_Belfast,Queen's University Belfast,,,,,Wiley Open Access - Wiley Open Access Account 2014,2014-01-28,2014-12-31,,,,,,
,,45859,Ravensbourne_College_of_Design_and_Communication,Ravensbourne,,,,,Berg Fashion Library 2013-2014,2014-04-01,2014-08-31,,,,,,
,,45858,Ravensbourne_College_of_Design_and_Communication,Ravensbourne,,,,,Cambridge Journals Digital Archive,2014-01-20,2015-06-30,,,,,,
,,40870,Robert_Gordon_University,Robert Gordon University,,,,,ACS SHEDL 2013-15 (American Chemical Society) offer,2013-01-01,2015-12-31,,,,,,
,,43278,Robert_Gordon_University,Robert Gordon University,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,41172,Robert_Gordon_University,Robert Gordon University,,,,,a-n The Artist Information Company 2011-14 renewal,2012-12-21,2014-07-31,,,,,,
,,25826,Robert_Gordon_University,Robert Gordon University,,,,,BFI InView ,2010-04-06,2014-08-31,,,,,,
,,32714,Robert_Gordon_University,Robert Gordon University,,,,,BIOSIS Previews Backfile 1969-2008,2010-10-12,2112-09-30,,,,,,
,,40645,Robert_Gordon_University,Robert Gordon University,,,,,Bloomsbury Journals Collection SHEDL 2013-2015 offer ,2013-01-01,2015-12-31,,,,,,
,,43279,Robert_Gordon_University,Robert Gordon University,,,,,Brill Journal Archive Online 2013 - 2018,2013-07-25,2018-12-31,,,,,,
,,40704,Robert_Gordon_University,Robert Gordon University,,,,,Bureau van Dijk Databases 2012-2015 Agreement ,2012-12-01,2015-11-30,,,,,,
,,32383,Robert_Gordon_University,Robert Gordon University,,,,,Cambridge Journals Digital Archive,2010-09-17,2015-06-30,,,,,,
,,38348,Robert_Gordon_University,Robert Gordon University,,,,,Cambridge University Press SHEDL 2012-2014 offer,2012-01-01,2014-12-31,,,,,,
,,33270,Robert_Gordon_University,Robert Gordon University,,,,,Carl Giles Digital Archive,2010-12-02,2100-09-01,,,,,,
,,36114,Robert_Gordon_University,Robert Gordon University,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-10-14,2016-07-31,,,,,,
,,36343,Robert_Gordon_University,Robert Gordon University,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,45713,Robert_Gordon_University,Robert Gordon University,,,,,Environment Digimap (2013-2014),2014-01-08,2014-07-31,,,,,,
,,45651,Robert_Gordon_University,Robert Gordon University,,,,,EUP SHEDL 2013-2015 (Edinburgh University Press) offer,2014-01-01,2015-12-31,,,,,,
,,27421,Robert_Gordon_University,Robert Gordon University,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-11-24,2014-08-31,,,,,,
,,43964,Robert_Gordon_University,Robert Gordon University,,,,,Grove Art Online only 2013-2014,2013-09-05,2014-08-31,,,,,,
,,45699,Robert_Gordon_University,Robert Gordon University,,,,,Institution of Civil Engineers Virtual Library Archive (1836-2001),2014-01-07,2018-12-31,,,,,,
,,43322,Robert_Gordon_University,Robert Gordon University,,,,,IOP Journal Archive 1874-1998,2013-07-30,2014-12-31,,,,,,
,,41542,Robert_Gordon_University,Robert Gordon University,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-03-05,2018-02-06,,,,,,
,,35802,Robert_Gordon_University,Robert Gordon University,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-09-07,2014-07-31,,,,,,
,,41135,Robert_Gordon_University,Robert Gordon University,,,,,Oxford Journals SHEDL 2013-2015 offer,2013-01-01,2015-12-31,,,,,,
,,44843,Robert_Gordon_University,Robert Gordon University,,,,,Project MUSE SHEDL 2014 Offer,2014-01-01,2014-12-31,,,,,,
,,45701,Robert_Gordon_University,Robert Gordon University,,,,,RSC Journals Archive 1841-2007 (Institutions without a NESLi2 Licence),2014-01-07,2018-12-31,,,,,,
,,42115,Robert_Gordon_University,Robert Gordon University,,,,,RSC Journals Archive 2005-2007 for NESLi2 and/or 1841-2004 Archive Subscribers,2013-05-16,2018-12-31,,,,,,
,,41945,Robert_Gordon_University,Robert Gordon University,,,,,SAGE Publications SHEDL 2013-15 Offer,2013-01-01,2015-12-31,,,,,,
,,45967,Robert_Gordon_University,Robert Gordon University,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,36732,Robert_Gordon_University,Robert Gordon University,,,,,Scran 2011 renewal,2011-12-01,2014-10-31,,,,,,
,,42979,Robert_Gordon_University,Robert Gordon University,,,,,SHEDL JoVE (Journal of Visualized Excperiments),2013-08-01,2016-07-31,,,,,,
,,44885,Robert_Gordon_University,Robert Gordon University,,,,,SHEDL Web of Knowledge 2013-2018,2013-10-01,2018-09-30,,,,,,
,,38888,Robert_Gordon_University,Robert Gordon University,,,,,Springer Science + Business Media SHEDL 2012-2014 offer,2012-01-01,2014-12-31,,,,,,
,,40685,Robert_Gordon_University,Robert Gordon University,,,,,Springer SHEDL Adis Journals 2013-2014,2013-01-01,2015-12-31,,,,,,
,,43321,Robert_Gordon_University,Robert Gordon University,,,,,SpringerProtocols,2013-07-30,2017-12-31,,,,,,
,,43280,Robert_Gordon_University,Robert Gordon University,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive",2013-07-25,2016-06-30,,,,,,
,,40598,Roehampton_University,Roehampton University,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-11-14,2014-10-31,,,,,,
,,45238,Roehampton_University,Roehampton University,,,,,19th Century British Library Newspapers (2013-2014) ,2013-12-04,2014-03-24,,,,,,
,,42119,Roehampton_University,Roehampton University,,,,,"19th Century UK Periodicals Online, Series 1 2012-2015 Agreement",2013-05-17,2015-07-31,,,,,,
,,25861,Roehampton_University,Roehampton University,,,,,BIOSIS Previews Backfile 1969-2008,2010-04-29,2112-09-30,,,,,,
,,32107,Roehampton_University,Roehampton University,,,,,Cambridge Journals Digital Archive,2010-08-23,2015-06-30,,,,,,
,,41768,Roehampton_University,Roehampton University,,,,,Drama Online Perpetual Purchase with Early Adopter Discount,2013-04-12,2115-02-28,,,,,,
,,45209,Roehampton_University,Roehampton University,,,,,Early English Books Online - Text Creation Partnership 2014-2016,2014-01-01,2016-12-31,,,,,,
,,42316,Roehampton_University,Roehampton University,,,,,"Education Literature Datasets (formerly British Education Index, Australian Education Index and ERIC) 2013-2016",2013-08-01,2014-07-31,,,,,,
,,36384,Roehampton_University,Roehampton University,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,27422,Roehampton_University,Roehampton University,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-10-01,2014-08-31,,,,,,
,,43590,Roehampton_University,Roehampton University,,,,,Grove Art and Grove Music Online joint offer (discounted pricing) 2013-2014,2013-09-01,2014-08-31,,,,,,
,,39203,Roehampton_University,Roehampton University,,,,,JISC eCollections,2012-08-15,2014-07-31,,,,,,
,,41427,Roehampton_University,Roehampton University,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-26,2018-02-06,,,,,,
,,39191,Roehampton_University,Roehampton University,,,,,JSTOR - Arts & Sciences I Collection 2012 renewal,2012-08-15,2015-07-31,,,,,,
,,39192,Roehampton_University,Roehampton University,,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2012-08-15,2015-07-31,,,,,,
,,39193,Roehampton_University,Roehampton University,,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2012-08-15,2015-07-31,,,,,,
,,39194,Roehampton_University,Roehampton University,,,,,JSTOR - Arts & Sciences IV Collection-2012 renewal,2012-08-15,2015-07-31,,,,,,
,,39195,Roehampton_University,Roehampton University,,,,,JSTOR - Arts & Sciences V Collection 2012 renewal,2012-08-15,2015-07-31,,,,,,
,,39196,Roehampton_University,Roehampton University,,,,,JSTOR - Arts & Sciences VI Collection-2012 renewal,2012-08-15,2015-07-31,,,,,,
